Brick Code,Class Code,Family Code,Segment Code,Brick Description,Class Description,Family Description,Segment Description
10000310,50202400,50200000,50000000,Boissons à Base de Produits Laitiers – Non prêt à boire (Longue Conservation),Boissons Non Alcoolisées – Non Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10006974,50202400,50200000,50000000,Boissons à base de Succédanés de Lait – Non Prêt à Boire (Longue Conservation),Boissons Non Alcoolisées – Non Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10000202,50202400,50200000,50000000,Boissons Aromatisées – Non Prêt à Boire,Boissons Non Alcoolisées – Non Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10006257,50202400,50200000,50000000,Boissons de Jus de Légumes – Non Prêt à Boire (Longue Conservation),Boissons Non Alcoolisées – Non Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10000264,50202400,50200000,50000000,Boissons Réhydratantes – Non Prêt à Boire,Boissons Non Alcoolisées – Non Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10000178,50202400,50200000,50000000,Chocolat/Cacao/Malt – Non Prêt à Boire,Boissons Non Alcoolisées – Non Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10000308,50202400,50200000,50000000,Jus de Fruits – Non Prêt à Boire (Longue Conservation),Boissons Non Alcoolisées – Non Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10000307,50202400,50200000,50000000,Jus de Fruits – Non Prêt à Boire (Surgelé),Boissons Non Alcoolisées – Non Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10006253,50202400,50200000,50000000,Jus de Légume – Non Prêt à Boire (Surgelé),Boissons Non Alcoolisées – Non Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10006254,50202400,50200000,50000000,Jus de Légumes – Non prêt à Boire (Longue Conservation),Boissons Non Alcoolisées – Non Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10000311,50202400,50200000,50000000,Stimulants/Boissons Energisantes – Non prêt à boire,Boissons Non Alcoolisées – Non Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10000594,50202300,50200000,50000000,Assortiments de Boissons Non Alcoolisées – Prêts à Boire,Boissons Non Alcoolisées – Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10006256,50202300,50200000,50000000,Boisson à Base de Jus de Légumes – Prêt à Boire (Longue Conservation),Boissons Non Alcoolisées – Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10006255,50202300,50200000,50000000,Boisson à Base de Jus de Légumes– Prêt à Boire (Périssable),Boissons Non Alcoolisées – Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10000223,50202300,50200000,50000000,Boissons à Base de Jus de Fruits – Prêt à boire (Longue Conservation),Boissons Non Alcoolisées – Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10000222,50202300,50200000,50000000,Boissons à Base de Jus de Fruits – Prêt à Boire (Périssable),Boissons Non Alcoolisées – Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10000192,50202300,50200000,50000000,Boissons à Base de Produits Laitiers – Prêt à Boire (Longue Conservation),Boissons Non Alcoolisées – Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10000191,50202300,50200000,50000000,Boissons à Base de Produits Laitiers – Prêt à Boire (Périssable),Boissons Non Alcoolisées – Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10006973,50202300,50200000,50000000,Boissons à Base de Succédané de Lait – Prêt à boire (Longue Conservation),Boissons Non Alcoolisées – Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10006972,50202300,50200000,50000000,Boissons à Base de Succédané de Lait – Prêt à boire (Périssable),Boissons Non Alcoolisées – Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10000201,50202300,50200000,50000000,Boissons Aromatisées – Prêt à Boire,Boissons Non Alcoolisées – Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10000265,50202300,50200000,50000000,Boissons Réhydratantes – Prêt à Boire,Boissons Non Alcoolisées – Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10000179,50202300,50200000,50000000,Chocolat/Cacao/Malt – Prêt à Boire,Boissons Non Alcoolisées – Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10000232,50202300,50200000,50000000,Eau sous Emballage,Boissons Non Alcoolisées – Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10000214,50202300,50200000,50000000,Glace et Glaçons,Boissons Non Alcoolisées – Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10000220,50202300,50200000,50000000,Jus de Fruits – Prêt à Boire (Longue Conservation),Boissons Non Alcoolisées – Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10000219,50202300,50200000,50000000,Jus de Fruits – Prêt à boire (Périssable),Boissons Non Alcoolisées – Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10006252,50202300,50200000,50000000,Jus de Légumes – Prêt à Boire (Longue Conservation),Boissons Non Alcoolisées – Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10006251,50202300,50200000,50000000,Jus de Légumes – Prêts à Boire (Périssable),Boissons Non Alcoolisées – Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10000266,50202300,50200000,50000000,Stimulants/Boissons Energisantes – Prêt à boire,Boissons Non Alcoolisées – Prêts à Boire,Boissons,Nourriture/Boisson/Tabac
10000592,50201700,50200000,50000000,Assortiments de Cafés/Thés/Succédanés,Cafés/Thés/Succédanés,Boissons,Nourriture/Boisson/Tabac
10000111,50201700,50200000,50000000,Café – En Grains/Moulu,Cafés/Thés/Succédanés,Boissons,Nourriture/Boisson/Tabac
10000115,50201700,50200000,50000000,Café – Instantané,Cafés/Thés/Succédanés,Boissons,Nourriture/Boisson/Tabac
10000114,50201700,50200000,50000000,Café – Prêt à Boire,Cafés/Thés/Succédanés,Boissons,Nourriture/Boisson/Tabac
10006310,50201700,50200000,50000000,Café Succédané – Ordinaire (Non Instantané),Cafés/Thés/Succédanés,Boissons,Nourriture/Boisson/Tabac
10000119,50201700,50200000,50000000,Infusions d’Herbes et de Fruits – En Sachets/en Vrac,Cafés/Thés/Succédanés,Boissons,Nourriture/Boisson/Tabac
10000210,50201700,50200000,50000000,Infusions d’Herbes et de Fruits – Instantané,Cafés/Thés/Succédanés,Boissons,Nourriture/Boisson/Tabac
10000313,50201700,50200000,50000000,Infusions d’Herbes et de Fruits – Prêt à Boire,Cafés/Thés/Succédanés,Boissons,Nourriture/Boisson/Tabac
10006311,50201700,50200000,50000000,Succédané de Café – Instantané,Cafés/Thés/Succédanés,Boissons,Nourriture/Boisson/Tabac
10006312,50201700,50200000,50000000,Succédané de Café – Prêt à Boire,Cafés/Thés/Succédanés,Boissons,Nourriture/Boisson/Tabac
10000116,50201700,50200000,50000000,Thé – En Sachets/en Vrac,Cafés/Thés/Succédanés,Boissons,Nourriture/Boisson/Tabac
10000117,50201700,50200000,50000000,Thé – Instantané,Cafés/Thés/Succédanés,Boissons,Nourriture/Boisson/Tabac
10000118,50201700,50200000,50000000,Thé – Prêt à Boire,Cafés/Thés/Succédanés,Boissons,Nourriture/Boisson/Tabac
10000601,50221300,50220000,50000000,Assortiments de Céréales/Grains/Légumes Secs,Assortiments de Céréales/Grains/Légumes Secs,"Céréales, Grains et Légumes Secs",Nourriture/Boisson/Tabac
10000599,50221000,50220000,50000000,Assortiments de Céréales/Farines,Céréales/Farines,"Céréales, Grains et Légumes Secs",Nourriture/Boisson/Tabac
10000211,50221000,50220000,50000000,Céréales/Grains – Non Prêt à Consommer (Longue Conservation),Céréales/Farines,"Céréales, Grains et Légumes Secs",Nourriture/Boisson/Tabac
10000315,50221000,50220000,50000000,Céréales/Grains – Non Prêt à Consommer (Périssable),Céréales/Farines,"Céréales, Grains et Légumes Secs",Nourriture/Boisson/Tabac
10000314,50221000,50220000,50000000,Céréales/Grains – Non Prêt à Consommer (Surgelé),Céréales/Farines,"Céréales, Grains et Légumes Secs",Nourriture/Boisson/Tabac
10000319,50221000,50220000,50000000,Céréales/Grains – Prêt à Consommer (Longue Conservation),Céréales/Farines,"Céréales, Grains et Légumes Secs",Nourriture/Boisson/Tabac
10000316,50221000,50220000,50000000,Céréales/Grains – Prêt à Consommer (Périssable),Céréales/Farines,"Céréales, Grains et Légumes Secs",Nourriture/Boisson/Tabac
10000203,50221000,50220000,50000000,Farine – Céréale/Légume Sec (Longue Conservation),Céréales/Farines,"Céréales, Grains et Légumes Secs",Nourriture/Boisson/Tabac
10000600,50221200,50220000,50000000,Assortiments de Produits Céréaliers Transformés,Produits Céréaliers transformés,"Céréales, Grains et Légumes Secs",Nourriture/Boisson/Tabac
10000287,50221200,50220000,50000000,Barres de Céréales/Müesli,Produits Céréaliers transformés,"Céréales, Grains et Légumes Secs",Nourriture/Boisson/Tabac
10008059,50221200,50220000,50000000,Barres Protéinées,Produits Céréaliers transformés,"Céréales, Grains et Légumes Secs",Nourriture/Boisson/Tabac
10000285,50221200,50220000,50000000,Produits Céréaliers – Non Prêt à Consommer (Longue Conservation),Produits Céréaliers transformés,"Céréales, Grains et Légumes Secs",Nourriture/Boisson/Tabac
10000284,50221200,50220000,50000000,Produits Céréaliers – Prêt à Consommer (Longue Conservation),Produits Céréaliers transformés,"Céréales, Grains et Légumes Secs",Nourriture/Boisson/Tabac
10000286,50221200,50220000,50000000,Produits Céréaliers – Prêt à Consommer (Périssable),Produits Céréaliers transformés,"Céréales, Grains et Légumes Secs",Nourriture/Boisson/Tabac
10006250,50221200,50220000,50000000,Produits de Céréals – Non prêt à Consommer (Surgelé),Produits Céréaliers transformés,"Céréales, Grains et Légumes Secs",Nourriture/Boisson/Tabac
10000003,50310100,50310000,50000000,Fruits – Non Préparé/Non Transformé (Longue Conservation),Fruits – Non Préparé/Non Transformé (Longue Conservation),Fruits – Non Préparé/Non Transformé (Longue Conservation),Nourriture/Boisson/Tabac
10000002,50270100,50270000,50000000,Fruits – Non Préparé/Non Transformé (Surgelé),Fruits – Non Préparé/Non Transformé (Surgelé),Fruits – Non Préparé/Non Transformé (Surgelé),Nourriture/Boisson/Tabac
10006866,50250600,50250000,50000000,Cédrat,Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005882,50250600,50250000,50000000,Citrons,Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005886,50250600,50250000,50000000,Clémentines,Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006345,50250600,50250000,50000000,Kumquat,Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005884,50250600,50250000,50000000,Lime (Citron vert),Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005885,50250600,50250000,50000000,Limequats,Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005883,50250600,50250000,50000000,Limes Mexicaines,Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006438,50250600,50250000,50000000,Limette,Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006440,50250600,50250000,50000000,Mandarine de Méditerranée (Citrus Deliciosa),Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006441,50250600,50250000,50000000,Mandarines (Citrus Reticulata),Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005887,50250600,50250000,50000000,Mandarines Satsuma,Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005880,50250600,50250000,50000000,Minneola et autres Tangelos (Citrus Tangelo),Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006343,50250600,50250000,50000000,Orangelos,Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006439,50250600,50250000,50000000,Oranger Mandarin (Citrus Nobilis),Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005889,50250600,50250000,50000000,Oranges,Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005877,50250600,50250000,50000000,Pamplemousse,Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005878,50250600,50250000,50000000,Pomelos (Citrus maxima x paradisi),Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005876,50250600,50250000,50000000,Pomelos (Citrus paradisi Macfad),Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005879,50250600,50250000,50000000,Sweeties,Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005881,50250600,50250000,50000000,Tangelos (Ugli),Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005888,50250600,50250000,50000000,Tangerines,Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006442,50250600,50250000,50000000,Tangor (Citrus reticulata × Citrus sinensis),Agrumes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005935,50251100,50250000,50000000,Ananas,Ananas,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006433,50251300,50250000,50000000,Autre Anonne,Annones,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005939,50251300,50250000,50000000,Cherimole,Annones,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005941,50251300,50250000,50000000,Coeur de Boeuf (Anones),Annones,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005942,50251300,50250000,50000000,Corossol,Annones,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005940,50251300,50250000,50000000,Pomme–cannelle,Annones,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006168,50251400,50250000,50000000,Avocats – Peau Granelée (Type Hass),Avocats,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006169,50251400,50250000,50000000,Avocats – Peau Lisse,Avocats,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006167,50251400,50250000,50000000,Avocats Cocktails,Avocats,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006431,50251000,50250000,50000000,Airelle rouge,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006347,50251000,50250000,50000000,Arbouses,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10008027,50251000,50250000,50000000,Assortiments de Petits Fruits,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006429,50251000,50250000,50000000,Baie de Goji,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006832,50251000,50250000,50000000,Baies aux Cinq Saveurs,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006759,50251000,50250000,50000000,Baies d'Acai (Wassaï/Waçaï),Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006354,50251000,50250000,50000000,Baies d'amélanchier,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005929,50251000,50250000,50000000,Bleuets,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006194,50251000,50250000,50000000,Cassis,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005934,50251000,50250000,50000000,Cassis (Jostaberries),Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005921,50251000,50250000,50000000,Fraises,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005922,50251000,50250000,50000000,Fraises des Bois,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005927,50251000,50250000,50000000,Framboises,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006193,50251000,50250000,50000000,Groseilles,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005932,50251000,50250000,50000000,Groseilles Vertes,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005930,50251000,50250000,50000000,Grosse Canneberge d’Amérique,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006430,50251000,50250000,50000000,Hybrides de Baies,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005923,50251000,50250000,50000000,Mûres,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005924,50251000,50250000,50000000,Mûres de Boysen,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006346,50251000,50250000,50000000,Mûres de Logan,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005928,50251000,50250000,50000000,Myrtilles,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005925,50251000,50250000,50000000,Plaquebière (Ronce Petit–Mûrier),Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005918,50251000,50250000,50000000,Raisins de table,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006432,50251000,50250000,50000000,Sureau Noir,Baies/Petits Fruits,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005895,50250700,50250000,50000000,Banane Figue (Banane Pomme),Bananes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005899,50250700,50250000,50000000,Banane Rouge,Bananes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005897,50250700,50250000,50000000,Bananes,Bananes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005896,50250700,50250000,50000000,Bananes Naines,Bananes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005898,50250700,50250000,50000000,Bananes Plantain,Bananes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006172,50252000,50250000,50000000,Fruits – Non Préparés/Non Transformés (Frais) Assortiments,Fruits – Non Préparés/Non Transformés (Frais) Assortiments,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006831,50250900,50250000,50000000,Abricotiers du Japon,Fruits à Noyau,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005905,50250900,50250000,50000000,Abricots,Fruits à Noyau,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005907,50250900,50250000,50000000,Cerises acides,Fruits à Noyau,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005908,50250900,50250000,50000000,Cerises sans Pédoncule/Cerises Douces,Fruits à Noyau,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005909,50250900,50250000,50000000,Damsons,Fruits à Noyau,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005916,50250900,50250000,50000000,Fruits à Noyau Hybrides,Fruits à Noyau,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005910,50250900,50250000,50000000,Mirabelles,Fruits à Noyau,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005911,50250900,50250000,50000000,Nectarines,Fruits à Noyau,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006443,50250900,50250000,50000000,Pêche Plate,Fruits à Noyau,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005912,50250900,50250000,50000000,Pêches,Fruits à Noyau,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005915,50250900,50250000,50000000,Plumcots,Fruits à Noyau,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005917,50250900,50250000,50000000,Prunes,Fruits à Noyau,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005914,50250900,50250000,50000000,Prunes Japonaises,Fruits à Noyau,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005913,50250900,50250000,50000000,Reine–Claude,Fruits à Noyau,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006415,50250800,50250000,50000000,Chou Ya Pear (Shandong) ( Pyrus ussuriensis var. viridis),Fruits à Pépins,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006173,50250800,50250000,50000000,Coings,Fruits à Pépins,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005901,50250800,50250000,50000000,Nèfles du Japon,Fruits à Pépins,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006414,50250800,50250000,50000000,Néflier Commun,Fruits à Pépins,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005903,50250800,50250000,50000000,Poires,Fruits à Pépins,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005902,50250800,50250000,50000000,Poirier Japonais,Fruits à Pépins,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005900,50250800,50250000,50000000,Pommes,Fruits à Pépins,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006338,50250800,50250000,50000000,Pommes sauvages,Fruits à Pépins,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005949,50251600,50250000,50000000,Barbadines,Fruits de la Passion,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005950,50251600,50250000,50000000,Curubas,Fruits de la Passion,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005953,50251600,50250000,50000000,Fruit de la Passion Pourpre,Fruits de la Passion,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005951,50251600,50250000,50000000,Grenadille douce (Pomme liane),Fruits de la Passion,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005952,50251600,50250000,50000000,Maracuja (Grenadille jaune),Fruits de la Passion,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005973,50251900,50250000,50000000,Arbre à Pain,Fruits Divers,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005963,50251900,50250000,50000000,Bilimbis,Fruits Divers,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005961,50251900,50250000,50000000,Carambole,Fruits Divers,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006437,50251900,50250000,50000000,Cassier (Douche d'Or),Fruits Divers,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005959,50251900,50250000,50000000,Dattes,Fruits Divers,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005972,50251900,50250000,50000000,Durian,Fruits Divers,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006160,50251900,50250000,50000000,Feijoas,Fruits Divers,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005960,50251900,50250000,50000000,Figues,Fruits Divers,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005967,50251900,50250000,50000000,Figues de Barbarie,Fruits Divers,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005971,50251900,50250000,50000000,Goyaves,Fruits Divers,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005970,50251900,50250000,50000000,Grenades,Fruits Divers,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005974,50251900,50250000,50000000,Jacquiers,Fruits Divers,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006434,50251900,50250000,50000000,Jamblon (Jamelonier),Fruits Divers,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005964,50251900,50250000,50000000,Litchis (Litchi),Fruits Divers,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006435,50251900,50250000,50000000,Longane,Fruits Divers,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005968,50251900,50250000,50000000,Mangoustan,Fruits Divers,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005969,50251900,50250000,50000000,Mangues,Fruits Divers,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005965,50251900,50250000,50000000,Physalis (Amour en cage),Fruits Divers,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005966,50251900,50250000,50000000,Ramboutan,Fruits Divers,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10006436,50251900,50250000,50000000,Salak,Fruits Divers,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005948,50251500,50250000,50000000,Kaki d'Amérique,Kakis,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005946,50251500,50250000,50000000,Kakis,Kakis,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005938,50251200,50250000,50000000,Kiwaï (Actinidia Arguta),Kiwis,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005937,50251200,50250000,50000000,Kiwis,Kiwis,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005955,50251700,50250000,50000000,Babaco (Papaye des montagnes),Papayes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005954,50251700,50250000,50000000,Papayes,Papayes,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005956,50251800,50250000,50000000,Fruits du Dragon Jaune,Pitahaya,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10005957,50251800,50250000,50000000,Pitahaya Doux,Pitahaya,Fruits – Non préparés/Non Transformés (Frais),Nourriture/Boisson/Tabac
10000605,50102200,50100000,50000000,Assortiments de Fruits/Légumes/Noix/Graines,Assortiments de Fruits/Légumes/Noix/Graines,Fruits/Légumes/Noix/Graines Préparés/Transformés,Nourriture/Boisson/Tabac
10000206,50102000,50100000,50000000,Fruits – Préparé/Transformé (Longue Conservation),Fruits – Préparé/Transformé,Fruits/Légumes/Noix/Graines Préparés/Transformés,Nourriture/Boisson/Tabac
10000205,50102000,50100000,50000000,Fruits – Préparé/Transformé (Périssable),Fruits – Préparé/Transformé,Fruits/Légumes/Noix/Graines Préparés/Transformés,Nourriture/Boisson/Tabac
10000204,50102000,50100000,50000000,Fruits – Préparé/Transformé (Surgelé),Fruits – Préparé/Transformé,Fruits/Légumes/Noix/Graines Préparés/Transformés,Nourriture/Boisson/Tabac
10000604,50101900,50100000,50000000,Assortiments de Fruits/Noix/Graines,Fruits/Noix/Graines Mélanges,Fruits/Légumes/Noix/Graines Préparés/Transformés,Nourriture/Boisson/Tabac
